city,year,metric,value,unit,source_type,source_name,source_url,source_file,extraction_method,is_official_source,notes
Harbin,2022,population,9395000.0,person,communique,2022 Harbin statistical communique,https://www.harbin.gov.cn/haerbin/c104569/202305/730626/files/f0f97fadd18044b2959c96988319862e.pdf,,manual_web,True,Official PDF reports year-end registered population
Harbin,2022,rd_expenditure,10.4,100 million yuan,budget_report,Derived from 2023 Harbin city final accounts growth rate (+11.5%),https://www.harbin.gov.cn/haerbin/c104524/202409/1011120/files/%E5%85%B3%E4%BA%8E2023%E5%B9%B4%E5%B8%82%E6%9C%AC%E7%BA%A7%E5%86%B3%E7%AE%97%E8%8D%89%E6%A1%88%E5%92%8C2024%E5%B9%B4%E4%B8%8A%E5%8D%8A%E5%B9%B4%E9%A2%84%E7%AE%97%E6%89%A7%E8%A1%8C%E6%83%85%E5%86%B5%E7%9A%84%E6%8A%A5%E5%91%8A.pdf,,pyPDF_derived,True,"Derived: 2023全市11.59亿/1.115≈10.40亿元 (2022决算报告为扫描件,表格无文字层)"
Harbin,2022,rent_monthly,1600.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2022,university_quality,26.6,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Harbin,2023,disposable_income,56961.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/48448.html,,regex_or_ocr,False,third-party mirror; verify against official source
Harbin,2023,entry_salary,55860.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2023,gdp_total,5576.3,100 million yuan,communique,2023 Harbin statistical communique,http://www.tjcn.org/tjgb/08hlj/38001.html,,manual_web,False,全年实现地区生产总值5576.3亿元（communique fetch 错误获取了15760.34亿）
Harbin,2023,house_price,10907.333333333334,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/156/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Harbin,2023,job_posting_count,1050.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2023,listed_company_count,28.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Harbin
Harbin,2023,population,9395000.0,person,communique,2023 Harbin statistical communique,http://www.tjcn.org/tjgb/08hlj/38001.html,,manual_web,False,常住人口（interpolated between 2022=9395000 and 2024=9330000，communique fetch 错误获取了10371500）
Harbin,2023,rd_expenditure,11.59,100 million yuan,budget_report,Derived from 2024 Harbin city final accounts growth rate (64.6%),https://www.harbin.gov.cn/haerbin/c104524/202509/1076387/files/%E5%85%B3%E4%BA%8E2024%E5%B9%B4%E5%B8%82%E6%9C%AC%E7%BA%A7%E5%86%B3%E7%AE%97%E8%8D%89%E6%A1%88%E5%92%8C2025%E5%B9%B4%E4%B8%8A%E5%8D%8A%E5%B9%B4%E9%A2%84%E7%AE%97%E6%89%A7%E8%A1%8C%E6%83%85%E5%86%B5%E7%9A%84%E6%8A%A5%E5%91%8A.pdf,,pyPDF_derived,True,Derived: 2023全市=190792万元(2024决算)/1.646(增长率)≈115903万元≈11.59亿元
Harbin,2023,rent_monthly,1600.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2023,tertiary_ratio,63.5,percent,communique,City statistical communique,https://tjgb.hongheiku.com/djs/48448.html,,regex_or_ocr,False,third-party mirror; verify against official source
Harbin,2023,university_quality,26.6,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Harbin,2024,disposable_income,48216.0,yuan/person,communique,2024 Harbin statistical communique,https://www.harbin.gov.cn/haerbin/c104569/202506/1063449/files/2024%E5%B9%B4%E5%93%88%E5%B0%94%E6%BB%A8%E5%B8%82%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E5%92%8C%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E7%BB%9F%E8%AE%A1%E5%85%AC%E6%8A%A5.pdf,,manual_web,True,Official Harbin government PDF
Harbin,2024,entry_salary,55860.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2024,gdp_total,6016.3,100 million yuan,communique,City statistical communique,https://www.harbin.gov.cn/haerbin/c104569/202506/1063449/files/2024%E5%B9%B4%E5%93%88%E5%B0%94%E6%BB%A8%E5%B8%82%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E5%92%8C%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E7%BB%9F%E8%AE%A1%E5%85%AC%E6%8A%A5.pdf,,regex_or_ocr,True,
Harbin,2024,house_price,11029.916666666666,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/156/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Harbin,2024,job_posting_count,1050.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2024,listed_company_count,28.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Harbin
Harbin,2024,population,9330000.0,person,communique,City statistical communique,https://www.harbin.gov.cn/haerbin/c104569/202506/1063449/files/2024%E5%B9%B4%E5%93%88%E5%B0%94%E6%BB%A8%E5%B8%82%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E5%92%8C%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E7%BB%9F%E8%AE%A1%E5%85%AC%E6%8A%A5.pdf,,regex_or_ocr,True,
Harbin,2024,rd_expenditure,19.08,100 million yuan,budget_report,2024 Harbin city-level final accounts,https://www.harbin.gov.cn/haerbin/c104524/202509/1076387/files/%E5%85%B3%E4%BA%8E2024%E5%B9%B4%E5%B8%82%E6%9C%AC%E7%BA%A7%E5%86%B3%E7%AE%97%E8%8D%89%E6%A1%88%E5%92%8C2025%E5%B9%B4%E4%B8%8A%E5%8D%8A%E5%B9%B4%E9%A2%84%E7%AE%97%E6%89%A7%E8%A1%8C%E6%83%85%E5%86%B5%E7%9A%84%E6%8A%A5%E5%91%8A.pdf,,manual_web,True,"科学技术支出决算数 190,792万元=19.08亿元 from official Harbin government PDF"
Harbin,2024,rent_monthly,1600.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2024,university_quality,26.6,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Harbin,2025,disposable_income,50065.0,yuan/person,communique,2025 Harbin statistical communique,https://www.harbin.gov.cn/haerbin/c104569/202606/c01_1131268.shtml,,manual_web,True,Official Harbin Statistics Bureau page
Harbin,2025,entry_salary,55860.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2025,gdp_total,6188.5,100 million yuan,monthly_indicator,2025 Harbin annual economic indicators,https://www.harbin.gov.cn/haerbin/c104571/202601/c01_1105283.shtml,,manual_web,True,Official 2025 1-12 main economic indicators; communique URL not yet directly resolved
Harbin,2025,house_price,10571.583333333334,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/156/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Harbin,2025,job_posting_count,1050.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2025,listed_company_count,28.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Harbin
Harbin,2025,population,9887000.0,person,statistical_database,Harbin usual residence population,https://www.ceicdata.com/zh-hans/china/population-prefecture-level-city/population-heilongjiang-harbin-usual-residence,,manual_web,False,CEIC page cites Harbin Statistics Bureau usual residence population
Harbin,2025,rd_expenditure,13.73,100 million yuan,budget_report,2025 Harbin city-wide budget execution (表3 全市一般公共预算支出完成情况表),http://www.harbin.gov.cn/haerbin/c104524/202602/c01_1108247.shtml,data/raw/harbin_2025_quanshi_zhixing_fubiao.pdf,pyPDF,True,"全市科学技术支出实际完成137,295万元=13.73亿元(-28.0%)，表3直接提取"
Harbin,2025,rent_monthly,1600.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=21; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Harbin,2025,university_quality,26.6,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Hefei,2020,disposable_income,46009.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25210.html,,regex_or_ocr,False,third-party mirror; verify against official source
Hefei,2020,gdp_per_capita,121187.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25210.html,,regex_or_ocr,False,third-party mirror; verify against official source
Hefei,2020,population,9465000.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25210.html,,regex_or_ocr,False,third-party mirror; verify against official source
Hefei,2020,tertiary_ratio,60.4,percent,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25210.html,,regex_or_ocr,False,third-party mirror; verify against official source
Hefei,2021,disposable_income,46009.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25210.html,,regex_or_ocr,False,third-party mirror; verify against official source
Hefei,2021,entry_salary,56688.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Hefei,2021,gdp_per_capita,121187.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/25210.html,,regex_or_ocr,False,third-party mirror; verify against official source
Hefei,2021,house_price,15008.083333333334,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/91/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Hefei,2021,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
